,nasdaq100,nifty50,gold
2018-04-25,435832.7367140874,10570.5498046875,88398.44942467287
2018-04-26,444861.5886133574,10617.7998046875,88060.47527511604
2018-04-27,445309.83168998733,10692.2998046875,88328.07528121956
2018-04-30,438940.0946607366,10739.349609375,87461.48273864761
2018-05-02,445711.72925624996,10718.0498046875,87378.40874743648
2018-05-03,442854.3998271972,10679.650390625,87371.26354504377
2018-05-04,451229.571800977,10618.25,87504.58355236799
2018-05-07,457875.7176177576,10715.5,88073.2825427223
2018-05-08,457744.6637886353,10717.7998046875,88117.19799804688
2018-05-09,466118.87649136037,10741.7001953125,88670.11290335096
2018-05-10,469273.6170876771,10716.5498046875,89008.71448437497
2018-05-11,468533.0181051269,10806.5,88887.40919494629
2018-05-14,471334.65056765825,10806.599609375,89098.08884811401
2018-05-15,471589.444767572,10801.849609375,88238.0944913635
2018-05-16,471653.75590339303,10741.099609375,87811.00552685559
2018-05-17,470277.05600242317,10682.7001953125,87777.94388659671
2018-05-18,467866.2708091736,10596.400390625,87914.223885376
2018-05-21,472338.24784168974,10516.7001953125,88249.67862884514
2018-05-22,471730.42672290653,10536.7001953125,88391.02805288695
2018-05-23,477366.7020654753,10430.349609375,88510.45031936653
2018-05-24,474387.2394642532,10513.849609375,88990.69075573236
2018-05-25,475153.0991361737,10605.150390625,88963.39338123053
2018-05-29,471905.1538370177,10633.2998046875,88480.4241063539
2018-05-30,470416.6391309723,10614.349609375,87760.14539718628
2018-05-31,469868.85422185063,10736.150390625,87672.23867956549
2018-06-01,477704.8141090572,10696.2001953125,87314.83813159168
2018-06-04,479047.77497175336,10628.5,86715.2812058106
2018-06-05,480817.23125457764,10593.150390625,87049.27024841309
2018-06-06,481850.3799342364,10684.650390625,86685.32239260618
2018-06-07,482172.30176085234,10768.349609375,87545.36846447736
2018-06-08,482158.14829328656,10767.650390625,87504.92410803214
2018-06-11,483800.6985683106,10786.9501953125,87662.75987295527
2018-06-12,489575.452138111,10842.849609375,87950.24408483878
2018-06-13,488372.4981185794,10856.7001953125,87903.88207165524
2018-06-14,495958.43606069684,10808.0498046875,88841.51641845703
2018-06-15,494334.89290349185,10817.7001953125,86838.49283587653
2018-06-18,493168.4202172458,10799.849609375,86794.36140545644
2018-06-19,491868.1467164308,10710.4501953125,86804.58223144524
2018-06-20,497635.8472401425,10772.0498046875,86886.51472290047
2018-06-21,489562.3758132756,10741.099609375,85954.17500830069
2018-06-22,488207.10058137774,10821.849609375,85967.74597668462
2018-06-25,480988.50668638945,10762.4501953125,86491.09769677743
2018-06-26,483217.49125323445,10769.150390625,85907.45464654546
2018-06-27,482579.93050180376,10671.400390625,86743.87270458974
2018-06-28,483750.8790908642,10589.099609375,85844.52502516843
2018-06-29,484383.78857120126,10714.2998046875,86085.31347350217
2018-07-02,487583.3227048628,10657.2998046875,85167.81804387458
2018-07-03,482811.4759006649,10699.900390625,86147.62861132808
2018-07-05,490469.5078426972,10749.75,86841.71398886107
2018-07-06,497810.28629659116,10772.650390625,86634.5039897766
2018-07-09,499568.68783569336,10852.900390625,86380.8897704212
2018-07-10,501771.1578408815,10947.25,86386.82527740486
2018-07-11,497806.3131005615,10948.2998046875,85405.22087255865
2018-07-12,504882.7817440033,11023.2001953125,85332.30113983154
2018-07-13,505538.69750471786,11018.900390625,84962.18346154783
2018-07-16,505634.8902708739,10936.849609375,85082.23183361813
2018-07-17,506100.3349728361,11008.0498046875,83783.94930360094
2018-07-18,507077.46734844893,10980.4501953125,84143.19272185676
2018-07-19,506835.6384478994,10957.099609375,84266.26393884514
2018-07-20,506688.8147701733,11010.2001953125,84755.7014427185
2018-07-23,510127.13863592595,11084.75,84700.79626464844
2018-07-24,509624.04441833496,11134.2998046875,84216.55769189447
2018-07-25,516891.29734647274,11132.0,84769.57317114249
2018-07-26,508727.53919029236,11167.2998046875,84227.12273892201
2018-07-27,501580.6268440373,11278.349609375,84041.51971002202
2018-07-30,494058.06264624,11319.5498046875,83884.9908720702
2018-07-31,495367.5100737624,11356.5,83819.5348336827
2018-08-01,496790.0221388489,11346.2001953125,83191.21679521725
2018-08-02,505843.76197335497,11244.7001953125,83065.92432426754
2018-08-03,507445.27055861056,11360.7998046875,83312.93845413812
2018-08-06,511876.8998657465,11387.099609375,83163.76136938483
2018-08-07,511907.9377114959,11389.4501953125,82973.72073740233
2018-08-08,511328.045557037,11450.0,83008.53354907222
2018-08-09,515966.92190710455,11470.7001953125,83742.28983779904
2018-08-10,511913.50519973785,11429.5,83687.00646499638
2018-08-13,517705.15040802956,11355.75,83330.36228999496
2018-08-14,520929.51330819726,11435.099609375,83450.34635925293
2018-08-16,516237.1539304778,11385.0498046875,82339.87435125746
2018-08-17,516464.6701715514,11470.75,82360.87926864624
2018-08-20,514082.80960451066,11551.75,82767.43286999501
2018-08-21,516400.60687687993,11570.900390625,83255.40138403326
2018-08-23,521007.6063321531,11582.75,83416.42681121826
2018-08-24,526036.4895590208,11557.099609375,84772.73777206428
2018-08-27,528723.337346457,11691.9501953125,84563.50463104248
2018-08-28,534005.4419307709,11738.5,85169.9988275757
2018-08-29,543183.4043170661,11691.900390625,85411.09941101074
2018-08-30,545724.8364420533,11676.7998046875,85521.76355139166
2018-08-31,546573.1194597781,11680.5,85707.42352136225
2018-09-04,546901.4473876953,11520.2998046875,85576.22149658203
2018-09-05,540847.1399589479,11476.9501953125,85901.36202581786
2018-09-06,536172.8740788698,11536.900390625,86175.61462863535
2018-09-07,534524.7425521612,11589.099609375,85866.2738296166
2018-09-10,539547.188061621,11438.099609375,86426.8846359253
2018-09-11,547999.4238149747,11287.5,87252.24522833247
2018-09-12,538580.2279295772,11369.900390625,86648.2866339013
2018-09-14,543483.4736175537,11515.2001953125,86072.8581237793
2018-09-17,539276.6348529123,11377.75,87019.99322110973
2018-09-18,547990.5414433591,11278.900390625,87510.02285742201
2018-09-19,541887.1968265623,11234.349609375,86973.15693505853
2018-09-21,540128.3369861692,11143.099609375,85791.4619582519
2018-09-24,553323.3980369568,10967.400390625,87908.69723907486
2018-09-25,552793.525120154,11067.4501953125,87707.99560546875
2018-09-26,550366.0225408971,11053.7998046875,86887.37599182129
2018-09-27,556577.0953931585,10977.5498046875,86248.78495391831
2018-09-28,556437.0370982364,10930.4501953125,86919.92136383057
2018-10-01,563890.1581564173,11008.2998046875,87554.55543887336
2018-10-03,564024.2068276517,10858.25,88494.45677749626
2018-10-04,555907.8091430664,10599.25,88856.18183740228
2018-10-05,549154.5138366818,10316.4501953125,89153.0618422851
2018-10-08,543299.8523237184,10348.0498046875,87515.31708105467
2018-10-09,549554.3022327274,10301.0498046875,88505.75998291
2018-10-10,525519.689250946,10460.099609375,88721.78182785027
2018-10-11,516452.47437022626,10234.650390625,90734.76448059082
2018-10-12,530778.7169136107,10472.5,90334.29865026847
2018-10-15,523647.0807556212,10512.5,90851.71605419926
2018-10-16,534493.8003447317,10584.75,90151.93596508168
2018-10-17,538036.3076099306,10453.0498046875,90455.89814996347
2018-10-19,527072.201379016,10303.5498046875,90868.25610827655
2018-10-22,527446.1761883497,10245.25,90197.21421584487
2018-10-23,521238.2532635033,10146.7998046875,90311.15100943111
2018-10-24,497104.93094884977,10224.75,89900.12995308824
2018-10-25,513741.48617649823,10124.900390625,89994.94552227296
2018-10-26,501734.0884855762,10030.0,90243.89598846436
2018-10-29,490953.9303588867,10250.849609375,89541.5625
2018-10-30,501160.81909478456,10198.400390625,89971.86461418215
2018-10-31,513126.9328233339,10386.599609375,89285.90044601448
2018-11-01,523613.4139559418,10380.4501953125,91550.51962280273
2018-11-02,510625.39575856924,10553.0,90237.27778466791
2018-11-05,505748.5265904665,10524.0,89658.57105859369
2018-11-06,509207.62238088995,10530.0,89166.07230456546
2018-11-07,527485.2254987881,10598.400390625,89794.62654058821
2018-11-09,513154.0386217497,10585.2001953125,87946.5636206055
2018-11-12,494904.89241345227,10482.2001953125,87058.21600500494
2018-11-13,499886.00731900334,10582.5,87757.4527927246
2018-11-14,491154.09766195714,10576.2998046875,87633.15045745857
2018-11-15,498868.6046546176,10616.7001953125,87806.72538574226
2018-11-16,493681.7482515164,10682.2001953125,87765.39177937992
2018-11-19,476795.5875288695,10763.400390625,87788.00261398312
2018-11-20,467917.7755345702,10656.2001953125,87390.11297607422
2018-11-21,469600.7760787904,10600.0498046875,87540.51160931401
2018-11-26,471958.264529407,10628.599609375,86231.52831506357
2018-11-27,474500.6288060546,10685.599609375,85765.06558544934
2018-11-28,490016.81694947183,10728.849609375,86572.83037579339
2018-11-29,486603.4225885011,10858.7001953125,86421.45640853886
2018-11-30,485874.7500884831,10876.75,85316.37835168466
2018-12-03,492654.19571133703,10883.75,86076.86833901983
2018-12-04,478960.3782441467,10869.5,87478.93253668211
2018-12-06,484669.32520436123,10601.150390625,87744.14867031854
2018-12-07,467889.5447998047,10693.7001953125,88211.10345458984
2018-12-10,476913.7425502986,10488.4501953125,88756.64435855113
2018-12-11,487599.414751783,10549.150390625,90323.39294461068
2018-12-12,491198.79094105214,10737.599609375,90368.33319079597
2018-12-13,488309.06132807955,10791.5498046875,89660.80337326042
2018-12-14,471849.58100402355,10805.4501953125,88503.63537597656
2018-12-17,463703.7583461553,10888.349609375,89700.54032373056
2018-12-18,464727.89442558587,10908.7001953125,89430.21992968768
2018-12-19,447623.40612580255,10967.2998046875,88360.69489498902
2018-12-20,441303.0094622448,10951.7001953125,89318.19746251218
2018-12-21,425073.1905717775,10754.0,88142.14725891128
2018-12-24,413780.4122489318,10663.5,88902.4492263794
2018-12-26,439896.95279315487,10729.849609375,89148.6018590089
2018-12-27,441124.24089401215,10779.7998046875,89602.60037429817
2018-12-28,439906.03524020687,10859.900390625,89580.1999745788
2018-12-31,442607.3462109193,10862.5498046875,89381.935944397
2019-01-02,443416.2500455901,10792.5,89298.50882720947
2019-01-03,430053.200973697,10672.25,90374.33023333736
2019-01-04,451513.7151082456,10727.349609375,90173.81048187241
2019-01-07,451095.5911502838,10771.7998046875,89464.77535827644
2019-01-08,457384.63932165504,10802.150390625,89580.18545849621
2019-01-09,464226.5356653258,10855.150390625,90676.47479486093
2019-01-10,467110.6164663099,10821.599609375,90636.22257214971
2019-01-11,466851.0091520995,10794.9501953125,91023.71184460446
2019-01-14,460293.00551433116,10737.599609375,90713.96882260125
2019-01-15,474111.3630124144,10886.7998046875,91429.52235150151
2019-01-16,474084.59782524407,10890.2998046875,91823.06968768314
2019-01-17,479462.18383631855,10905.2001953125,92132.21224212646
2019-01-18,481912.1761309728,10906.9501953125,91010.99506830797
2019-01-22,475246.9191894531,10922.75,91698.75
2019-01-23,474304.80131842196,10831.5,91395.4700894421
2019-01-24,476935.3663625568,10849.7998046875,91017.30434644036
2019-01-25,481835.3901197538,10780.5498046875,92102.42496160883
2019-01-28,475325.9414412081,10661.5498046875,92437.83974548336
2019-01-29,471525.72804535925,10652.2001953125,93000.06946886703
2019-01-30,487582.5440891087,10651.7998046875,93815.04334628303
2019-01-31,491214.4686577022,10830.9501953125,93857.06415200792
2019-02-01,489537.00440820307,10893.650390625,93763.27771942131
2019-02-04,497300.9593314156,10912.25,93908.970568778
2019-02-05,503481.015452832,10934.349609375,94208.42029125988
2019-02-06,502219.1723200008,11062.4501953125,93982.81060409546
2019-02-07,493985.69837750494,11069.400390625,93675.12829078361
2019-02-08,494841.8496700376,10943.599609375,94034.64491033927
2019-02-11,491588.1800494082,10888.7998046875,92993.05199432373
2019-02-12,499654.96208293736,10831.400390625,93254.31691686995
2019-02-14,497644.4692607224,10746.0498046875,92819.10757092759
2019-02-15,500988.3593537174,10724.400390625,93598.28208212275
2019-02-19,506675.90563168377,10604.349609375,96085.16415985115
2019-02-20,505663.5220362246,10735.4501953125,96180.28144638054
2019-02-21,501606.94061022997,10789.849609375,94365.55403900146
2019-02-22,504746.4708968997,10791.650390625,94619.09527905285
2019-02-25,505416.1082214676,10880.099609375,94180.00228728633
2019-02-26,506389.69898723066,10835.2998046875,94201.35241174325
2019-02-27,504879.9973754883,10806.650390625,93477.63775317371
2019-02-28,505273.162733227,10792.5,93458.23868115246
2019-03-01,506445.58220328763,10863.5,91805.86658181157
2019-03-05,507416.4246899262,10987.4501953125,90893.80195617676
2019-03-06,503153.92634413764,11053.0,90897.04036923219
2019-03-07,494446.38794306666,11058.2001953125,90334.58769329824
2019-03-08,494518.46615505964,11035.400390625,91422.29145812988
2019-03-11,501387.5550661199,11168.0498046875,90199.12056210451
2019-03-12,502578.0370372832,11301.2001953125,90468.91016431153
2019-03-13,506863.775594458,11341.7001953125,91322.33909606934
2019-03-14,505028.29427847266,11343.25,90184.00213260017
2019-03-15,506646.99707986414,11426.849609375,90263.30464140885
2019-03-18,505168.9914895892,11462.2001953125,89659.5930763185
2019-03-19,504292.8524868563,11532.400390625,89546.48506164551
2019-03-20,511615.1178531647,11521.0498046875,90147.40517807007
2019-03-22,504985.3220746033,11456.900390625,90408.58671740722
2019-03-25,506044.6062522754,11354.25,91423.26607371215
2019-03-26,506666.2516401708,11483.25,90586.02914054692
2019-03-27,507389.3415450044,11445.0498046875,90943.08114675898
2019-03-28,507821.0389099829,11570.0,89473.43292974867
2019-04-01,517471.4893887341,11669.150390625,89151.22265491448
2019-04-02,516801.7169463411,11713.2001953125,88894.16061401367
2019-04-03,519471.1877792813,11643.9501953125,88809.61471267696
2019-04-04,520076.10154023767,11598.0,88902.84295654297
2019-04-05,522715.60001683235,11665.9501953125,88999.40319751948
2019-04-08,528580.9164165705,11604.5,90216.54328103643
2019-04-09,524207.2771483809,11671.9501953125,90282.75978469849
2019-04-10,526259.9400066137,11584.2998046875,90511.43119164556
2019-04-11,527313.2245101593,11596.7001953125,89467.49669818114
2019-04-12,529622.4500476532,11643.4501953125,89606.3566987915
2019-04-15,532588.8567550778,11690.349609375,89831.50826708972
2019-04-16,534950.821037326,11787.150390625,88935.65201239008
2019-04-18,533520.4528815374,11752.7998046875,88245.69140181877
2019-04-22,540426.4095458984,11594.4501953125,89224.59375
2019-04-23,544859.530721657,11575.9501953125,88543.83691216446
2019-04-24,545654.4753901064,11726.150390625,89407.19584274292
2019-04-25,548435.1303451657,11641.7998046875,89510.13609790057
2019-04-26,549119.9097949713,11754.650390625,90148.59041833505
2019-04-30,541247.2271431983,11748.150390625,89226.43988310546
2019-05-02,536238.2376776077,11724.75,88148.15770861693
2019-05-03,544685.0990419276,11712.25,88807.68951174803
2019-05-06,540912.166152358,11598.25,88950.35993223637
2019-05-07,534122.9076519161,11497.900390625,89729.48970031738
2019-05-08,533304.6780990139,11359.4501953125,89570.79844232183
2019-05-09,533901.4552688599,11301.7998046875,90371.23970031738
2019-05-10,534167.5899555534,11278.900390625,90526.13827038556
2019-05-13,517208.0562420115,11148.2001953125,91809.15577030648
2019-05-14,520403.9630478248,11222.0498046875,91026.46843975224
2019-05-15,526797.1648788452,11157.0,91012.18679305166
2019-05-16,532391.1471289918,11257.099609375,90251.97578430176
2019-05-17,527020.981725879,11407.150390625,89514.50827789307
2019-05-20,517309.5609562993,11828.25,89489.70415338129
2019-05-21,522521.4246106446,11709.099609375,89202.18310546875
2019-05-22,519242.16995847225,11737.900390625,89116.97895574942
2019-05-23,511153.17391481623,11657.0498046875,89865.33902319334
2019-05-24,510665.6422396973,11844.099609375,89739.43460845947
2019-05-28,508576.79431152344,11928.75,89195.4375
2019-05-29,503845.08897426724,11861.099609375,89405.09042199701
2019-05-30,507033.10948834196,11945.900390625,90071.26061221305
2019-05-31,498814.6619944945,11922.7998046875,91379.89180047624
2019-06-03,482613.14638393,12088.5498046875,91480.44622546248
2019-06-04,498519.11250305176,12021.650390625,92055.7024672851
2019-06-06,504658.52143306285,11843.75,92775.93512304686
2019-06-07,514463.24163652956,11870.650390625,93025.62943188474
