symbol,entry_date,exit_date,entry,exit,return_pct,pnl,weeks_held
ABBOTINDIA.NS,2021-08-09,2021-10-18,17655.99,18746.88,6.2,37995.0,10
TRIDENT.NS,2021-08-09,2021-11-29,20.31,42.46,109.0,737413.0,16
FORTIS.NS,2021-08-16,2021-09-13,287.78,259.69,-9.8,-68499.0,4
BRITANNIA.NS,2021-08-16,2021-09-27,3621.78,3621.78,0.0,-3332.0,6
NESTLEIND.NS,2021-08-16,2021-09-27,931.86,924.76,-0.8,-8429.0,6
HINDUNILVR.NS,2021-08-16,2021-10-04,2406.95,2422.72,0.7,1028.0,7
ASTERDM.NS,2021-08-16,2021-10-18,148.78,134.43,-9.6,-67730.0,9
UNITDSPR.NS,2021-08-16,2021-10-18,695.25,813.55,17.0,110180.0,9
BATAINDIA.NS,2021-08-16,2021-10-25,1580.57,1795.55,13.6,87365.0,10
TITAN.NS,2021-08-16,2021-10-25,1858.43,2401.94,29.2,191829.0,10
BAJAJFINSV.NS,2021-08-16,2021-11-22,1510.48,1662.24,10.0,63718.0,14
LTM.NS,2021-08-23,2021-09-27,4941.47,5438.34,10.1,64516.0,5
HAL.NS,2021-08-23,2021-10-18,639.95,609.59,-4.7,-35464.0,8
LINDEINDIA.NS,2021-08-23,2021-10-18,2381.27,2323.32,-2.4,-19798.0,8
PRESTIGE.NS,2021-08-23,2021-10-25,350.41,426.96,21.8,109824.0,9
TIMKEN.NS,2021-08-23,2021-12-13,1678.64,1812.19,8.0,50304.0,16
INDIGO.NS,2021-09-13,2021-09-27,2192.35,1976.66,-9.8,-73937.0,2
ZEEL.NS,2021-09-13,2021-12-20,236.46,311.65,31.8,155613.0,14
INDHOTEL.NS,2021-09-20,2021-10-18,173.88,199.59,14.8,103104.0,4
WELSPUNLIV.NS,2021-09-20,2021-10-18,154.34,144.31,-6.5,-50561.0,4
GODREJPROP.NS,2021-09-20,2021-10-25,2181.95,2236.29,2.5,14330.0,5
INDUSTOWER.NS,2021-09-20,2021-10-25,289.42,249.65,-13.7,-102838.0,5
OBEROIRLTY.NS,2021-09-20,2021-11-15,914.18,900.01,-1.5,-14790.0,8
FLUOROCHEM.NS,2021-09-27,2021-10-18,1974.89,1821.84,-7.7,-59002.0,3
IDBI.NS,2021-09-27,2021-10-18,47.32,50.96,7.7,51579.0,3
TRENT.NS,2021-09-27,2021-10-18,1048.68,1056.15,0.7,137.0,3
IRB.NS,2021-09-27,2021-10-25,10.25,11.34,10.6,72682.0,4
NTPC.NS,2021-09-27,2021-10-25,121.59,112.9,-7.1,-54783.0,4
GODFRYPHLP.NS,2021-09-27,2021-11-15,387.15,365.36,-5.6,-43911.0,7
TRITURBINE.NS,2021-09-27,2021-11-15,170.91,175.55,2.7,15882.0,7
IOC.NS,2021-09-27,2021-11-22,63.22,61.34,-3.0,-24918.0,8
CESC.NS,2021-09-27,2021-12-13,72.45,65.3,-9.9,-74268.0,11
ONGC.NS,2021-09-27,2021-12-13,109.41,105.54,-3.5,-28884.0,11
TATAPOWER.NS,2021-09-27,2022-02-07,160.71,218.47,35.9,253884.0,19
NLCINDIA.NS,2021-10-04,2021-10-18,62.57,57.05,-8.8,-55010.0,2
LEMONTREE.NS,2021-10-04,2021-11-22,55.2,45.5,-17.6,-133801.0,7
TMPV.NS,2021-10-11,2021-11-22,493.94,445.22,-9.9,-79295.0,6
JBMA.NS,2021-10-11,2022-02-07,128.12,271.13,111.6,850669.0,17
IRCON.NS,2021-10-18,2021-11-01,46.64,42.54,-8.8,-68327.0,2
RITES.NS,2021-10-18,2021-11-01,129.9,116.95,-10.0,-76990.0,2
RVNL.NS,2021-10-18,2021-11-01,39.55,32.81,-17.0,-129027.0,2
KEC.NS,2021-10-18,2021-11-08,481.28,442.78,-8.0,-62484.0,3
FEDERALBNK.NS,2021-10-18,2021-11-15,100.83,91.52,-9.2,-71620.0,4
INDIANB.NS,2021-10-18,2021-11-15,160.05,139.25,-13.0,-99272.0,4
BDL.NS,2021-10-18,2021-11-22,206.62,185.01,-10.5,-80583.0,5
KOTAKBANK.NS,2021-10-18,2021-11-22,428.08,396.45,-7.4,-58014.0,5
TECHM.NS,2021-10-18,2022-01-17,1286.08,1347.24,4.8,31271.0,13
ABB.NS,2021-10-25,2021-11-22,2034.46,1889.48,-7.1,-54174.0,4
BLUESTARCO.NS,2021-10-25,2021-11-22,475.27,445.72,-6.2,-47784.0,4
ICICIBANK.NS,2021-10-25,2021-11-22,776.93,699.07,-10.0,-74787.0,4
INDIGO.NS,2021-10-25,2021-11-22,2164.34,1866.85,-13.7,-101192.0,4
JSL.NS,2021-10-25,2021-11-22,189.38,164.75,-13.0,-96054.0,4
PVRINOX.NS,2021-10-25,2021-11-22,1695.0,1303.0,-23.1,-167788.0,4
ASAHIINDIA.NS,2021-10-25,2022-02-14,433.81,493.08,13.7,93570.0,16
ESCORTS.NS,2021-10-25,2022-03-28,1508.68,1637.57,8.5,57125.0,22
MINDACORP.NS,2021-10-25,2022-05-02,157.27,231.28,47.1,331061.0,27
J%26KBANK.NS,2021-11-01,2021-11-15,43.56,39.45,-9.4,-4.0,2
SUNTV.NS,2021-11-01,2021-11-15,538.18,474.78,-11.8,-89805.0,2
BANKBARODA.NS,2021-11-01,2021-11-22,88.45,75.66,-14.5,-72723.0,3
PHOENIXLTD.NS,2021-11-01,2021-11-22,530.29,479.92,-9.5,-73113.0,3
SARDAEN.NS,2021-11-01,2021-11-22,90.6,76.32,-15.8,-118945.0,3
SOBHA.NS,2021-11-01,2021-11-22,936.67,798.98,-14.7,-111065.0,3
TIINDIA.NS,2021-11-01,2021-11-22,1653.94,1569.61,-5.1,-40931.0,3
TVSMOTOR.NS,2021-11-01,2021-12-13,693.11,591.44,-14.7,-110858.0,6
TTML.NS,2021-11-01,2021-12-20,66.95,169.85,153.7,1120068.0,7
HINDPETRO.NS,2021-11-08,2021-11-22,191.4,164.06,-14.3,-28.0,2
KPITTECH.NS,2021-11-08,2022-01-31,420.35,608.89,44.9,298299.0,12
MARUTI.NS,2021-11-15,2021-11-29,7790.55,6869.01,-11.8,-91986.0,2
APOLLOHOSP.NS,2021-11-15,2021-12-13,5521.71,4715.7,-14.6,-112266.0,4
BSE.NS,2021-11-15,2021-12-20,172.73,195.81,13.4,95987.0,5
FINCABLES.NS,2021-11-15,2021-12-20,567.57,509.7,-10.2,-79823.0,5
WELCORP.NS,2021-11-15,2022-02-14,145.79,142.53,-2.2,-20406.0,13
ADANIGREEN.NS,2021-11-15,2022-03-07,1358.0,1860.05,37.0,272197.0,16
BAJAJHLDNG.NS,2021-11-22,2021-12-13,4713.38,4646.14,-1.4,-14049.0,3
BHARTIARTL.NS,2021-11-22,2021-12-13,725.84,636.22,-12.3,-93862.0,3
GLAXO.NS,2021-11-22,2021-12-20,1481.62,1512.12,2.1,11372.0,4
SCI.NS,2021-11-22,2021-12-20,138.43,126.69,-8.5,-65651.0,4
ELGIEQUIP.NS,2021-11-22,2022-01-24,260.29,314.32,20.8,147978.0,9
POWERGRID.NS,2021-11-22,2022-06-13,117.4,131.23,11.8,82445.0,29
FLUOROCHEM.NS,2021-11-29,2021-12-13,2509.14,2082.92,-17.0,-128685.0,2
GODFRYPHLP.NS,2021-11-29,2021-12-13,402.47,363.49,-9.7,-74992.0,2
IDEA.NS,2021-11-29,2021-12-13,14.75,13.95,-5.4,-43631.0,2
INOXWIND.NS,2021-11-29,2021-12-13,37.48,31.52,-15.9,-120607.0,2
THERMAX.NS,2021-11-29,2021-12-13,1733.16,1581.19,-8.8,-68109.0,2
BEML.NS,2021-11-29,2021-12-20,786.02,657.85,-16.3,-123742.0,3
GRSE.NS,2021-11-29,2021-12-20,227.29,200.03,-12.0,-92008.0,3
LTTS.NS,2021-11-29,2022-01-17,5126.43,4542.46,-11.4,-87574.0,7
GMRAIRPORT.NS,2021-11-29,2022-01-24,38.38,41.05,7.0,47546.0,8
NHPC.NS,2021-11-29,2022-01-24,27.62,25.34,-8.3,-64492.0,8
CHAMBLFERT.NS,2021-11-29,2022-01-31,364.42,358.14,-1.7,-16379.0,9
PGEL.NS,2021-11-29,2022-02-07,61.72,69.95,13.3,94486.0,10
HBLENGINE.NS,2021-11-29,2022-02-21,62.71,62.26,-0.7,-8914.0,12
BRIGADE.NS,2021-11-29,2022-03-07,362.71,322.66,-11.0,-84972.0,14
IEX.NS,2021-12-06,2021-12-20,275.7,231.67,-16.0,-123108.0,2
JWL.NS,2021-12-06,2022-01-03,48.35,42.79,-11.5,-12.0,4
IFCI.NS,2021-12-06,2022-01-24,17.8,15.6,-12.4,-96524.0,7
BLUESTARCO.NS,2021-12-13,2022-01-24,488.84,412.46,-15.6,-117397.0,6
KPRMILL.NS,2021-12-13,2022-01-24,579.12,649.98,12.2,85416.0,6
BSOFT.NS,2021-12-20,2022-01-17,494.67,447.49,-9.5,-72464.0,4
IDEA.NS,2021-12-27,2022-01-10,15.35,12.8,-16.6,-127384.0,2
PERSISTENT.NS,2021-12-27,2022-01-10,2378.4,2125.62,-10.6,-82647.0,2
HCLTECH.NS,2021-12-27,2022-01-17,1078.84,960.76,-10.9,-85116.0,3
GLAXO.NS,2021-12-27,2022-01-24,1536.52,1364.0,-11.2,-87190.0,4
VTL.NS,2021-12-27,2022-01-24,450.28,462.8,2.8,16954.0,4
ZFCVINDIA.NS,2021-12-27,2022-01-24,1423.6,1324.29,-7.0,-55636.0,4
SUZLON.NS,2021-12-27,2022-02-07,9.82,9.09,-7.5,-59385.0,6
THERMAX.NS,2021-12-27,2022-02-07,1753.67,1778.4,1.4,6758.0,6
TIINDIA.NS,2021-12-27,2022-02-14,1766.19,1601.23,-9.3,-73166.0,7
SJVN.NS,2021-12-27,2022-02-21,26.91,25.6,-4.9,-39976.0,8
BAJAJHLDNG.NS,2021-12-27,2022-02-28,5083.3,4557.38,-10.3,-80304.0,9
INDIACEM.NS,2022-01-03,2022-01-17,240.62,227.36,-5.5,-46244.0,2
PAGEIND.NS,2022-01-03,2022-01-24,41538.11,39936.83,-3.9,-32489.0,3
PIDILITIND.NS,2022-01-03,2022-01-24,1332.75,1227.2,-7.9,-6941.0,3
POONAWALLA.NS,2022-01-03,2022-02-07,262.0,241.68,-7.8,-63533.0,5
FLUOROCHEM.NS,2022-01-03,2022-02-14,2749.2,2664.53,-3.1,-27496.0,6
GRSE.NS,2022-01-03,2022-02-14,240.63,216.05,-10.2,-82478.0,6
JPPOWER.NS,2022-01-03,2022-02-14,8.7,7.8,-10.3,-83468.0,6
SWANCORP.NS,2022-01-03,2022-05-09,164.03,267.91,63.3,483471.0,18
MOTHERSON.NS,2022-01-10,2022-02-14,82.05,68.32,-16.7,-83993.0,5
GMDCLTD.NS,2022-01-10,2022-04-25,97.76,160.04,63.7,499667.0,15
HSCL.NS,2022-01-17,2022-02-14,58.83,55.06,-6.4,-53695.0,4
TATAELXSI.NS,2022-01-17,2022-02-21,6909.04,6139.78,-11.1,-89810.0,5
CHOLAFIN.NS,2022-01-17,2022-05-02,653.87,617.4,-5.6,-47223.0,15
RHIM.NS,2022-01-17,2022-05-02,432.49,546.06,26.3,200134.0,15
KEC.NS,2022-01-24,2022-02-14,484.07,443.84,-8.3,-66343.0,3
CANBK.NS,2022-01-24,2022-02-21,40.86,36.65,-10.3,-81455.0,4
BANKBARODA.NS,2022-01-24,2022-02-28,89.27,84.24,-5.6,-46153.0,5
FEDERALBNK.NS,2022-01-24,2022-02-28,97.47,88.35,-9.4,-74257.0,5
ONGC.NS,2022-01-24,2022-04-25,131.72,122.67,-6.9,-55485.0,13
DEEPAKFERT.NS,2022-01-31,2022-02-14,622.7,512.25,-17.7,-141153.0,2
IRB.NS,2022-01-31,2022-02-14,14.46,12.38,-14.4,-115413.0,2
PFOCUS.NS,2022-01-31,2022-02-14,97.5,83.95,-13.9,-111511.0,2
BSE.NS,2022-01-31,2022-02-21,235.5,203.01,-13.8,-110713.0,3
ELGIEQUIP.NS,2022-01-31,2022-02-21,411.56,321.93,-21.8,-172499.0,3
IIFL.NS,2022-01-31,2022-02-21,342.4,287.8,-15.9,-99832.0,3
TARIL.NS,2022-01-31,2022-02-21,21.56,17.32,-19.7,-156276.0,3
AAVAS.NS,2022-01-31,2022-02-28,3076.3,2562.0,-16.7,-133156.0,4
NLCINDIA.NS,2022-02-07,2022-02-21,66.18,55.44,-16.2,-125067.0,2
HINDALCO.NS,2022-02-07,2022-03-28,513.32,552.95,7.7,53975.0,7
NATIONALUM.NS,2022-02-07,2022-04-25,99.18,85.34,-14.0,-108163.0,11
VEDL.NS,2022-02-07,2022-05-02,196.01,211.91,8.1,56956.0,12
CREDITACC.NS,2022-02-07,2022-05-09,730.26,922.68,26.4,193187.0,13
BDL.NS,2022-02-14,2022-05-02,228.27,335.57,47.0,336641.0,11
ADANIPOWER.NS,2022-02-14,2022-05-09,26.4,53.47,102.5,738719.0,12
COALINDIA.NS,2022-02-28,2022-04-25,133.85,131.51,-1.7,-15836.0,8
DEEPAKFERT.NS,2022-02-28,2022-05-02,551.29,566.95,2.8,16470.0,9
POWERINDIA.NS,2022-02-28,2022-05-02,3476.22,2982.71,-14.2,-103459.0,9
CIPLA.NS,2022-03-07,2022-04-18,1002.69,918.35,-8.4,-63025.0,6
BALRAMCHIN.NS,2022-03-07,2022-04-25,476.97,423.63,-11.2,-82613.0,7
BSE.NS,2022-03-07,2022-05-02,286.41,260.96,-8.9,-66376.0,8
JINDALSTEL.NS,2022-03-07,2022-05-02,477.95,485.84,1.7,8130.0,8
SARDAEN.NS,2022-03-07,2022-05-09,108.49,88.96,-18.0,-130863.0,9
LINDEINDIA.NS,2022-03-14,2022-04-18,3242.88,3379.24,4.2,26356.0,5
TRENT.NS,2022-03-14,2022-05-02,1276.63,1131.04,-11.4,-84900.0,7
USHAMART.NS,2022-03-14,2022-05-02,107.82,121.18,12.4,84833.0,7
SPLPETRO.NS,2022-03-14,2022-05-23,393.89,345.46,-12.3,-91298.0,10
ITC.NS,2022-03-14,2022-11-28,198.27,278.89,40.7,286559.0,37
INTELLECT.NS,2022-03-21,2022-04-18,842.48,784.1,-6.9,-54087.0,4
PVRINOX.NS,2022-03-21,2022-04-18,2003.8,1760.0,-12.2,-92168.0,4
CUMMINSIND.NS,2022-03-21,2022-04-25,1026.53,948.65,-7.6,-58802.0,5
HSCL.NS,2022-03-21,2022-04-25,64.09,67.96,6.0,40288.0,5
TATAELXSI.NS,2022-03-21,2022-04-25,8039.18,7303.16,-9.2,-69693.0,5
COHANCE.NS,2022-03-21,2022-05-09,598.25,515.63,-13.8,-104111.0,7
LEMONTREE.NS,2022-03-21,2022-05-23,62.1,59.0,-5.0,-39976.0,9
CHALET.NS,2022-03-21,2022-11-14,299.48,318.33,6.3,42174.0,34
BANKBARODA.NS,2022-03-28,2022-05-02,99.79,89.27,-10.5,-82255.0,5
EIHOTEL.NS,2022-03-28,2022-05-02,156.84,141.65,-9.7,-75908.0,5
ADANIENT.NS,2022-03-28,2022-05-09,2045.43,2078.01,1.6,8128.0,6
GAIL.NS,2022-03-28,2022-05-09,93.77,85.37,-9.0,-70436.0,6
NAVA.NS,2022-03-28,2022-05-09,67.76,63.57,-6.2,-49814.0,6
ATGL.NS,2022-03-28,2022-06-13,2276.66,2148.85,-5.6,-45552.0,11
YESBANK.NS,2022-04-04,2022-04-18,15.65,13.85,-11.5,-93380.0,2
GPIL.NS,2022-04-04,2022-04-25,437.07,400.89,-8.3,-68278.0,3
SUZLON.NS,2022-04-04,2022-04-25,11.06,8.95,-19.1,-4.0,3
POONAWALLA.NS,2022-04-04,2022-05-02,302.54,260.86,-13.8,-111041.0,4
ADANIGREEN.NS,2022-04-04,2022-05-09,2415.0,2234.0,-7.5,-62024.0,5
BLUESTARCO.NS,2022-04-04,2022-05-09,562.72,485.93,-13.6,-36926.0,5
CHENNPETRO.NS,2022-04-04,2022-05-23,136.53,225.57,65.2,503434.0,7
BLS.NS,2022-04-04,2022-12-19,81.09,151.52,86.9,671738.0,37
SCHNEIDER.NS,2022-04-18,2022-05-02,146.0,121.0,-17.1,-139606.0,2
JWL.NS,2022-04-18,2022-05-09,57.09,51.92,-9.0,-19898.0,3
MRPL.NS,2022-04-18,2022-05-09,66.53,66.43,-0.1,-5119.0,3
NHPC.NS,2022-04-18,2022-05-09,31.22,27.33,-12.4,-102576.0,3
NLCINDIA.NS,2022-04-18,2022-05-09,73.55,65.57,-10.8,-89865.0,3
ADANIENSOL.NS,2022-04-25,2022-05-09,2774.0,2180.0,-21.4,-171001.0,2
CRISIL.NS,2022-04-25,2022-05-09,3483.58,3143.73,-9.8,-80195.0,2
HBLENGINE.NS,2022-04-25,2022-05-09,85.93,70.17,-18.3,-147390.0,2
SCHAEFFLER.NS,2022-04-25,2022-05-09,2234.01,1941.06,-13.1,-106186.0,2
VBL.NS,2022-04-25,2022-09-26,142.47,206.92,45.2,349830.0,22
COROMANDEL.NS,2022-05-02,2022-09-26,880.33,954.3,8.4,59317.0,21
GRSE.NS,2022-05-16,2022-05-30,299.99,245.28,-18.2,-135303.0,2
NAVA.NS,2022-05-16,2022-05-30,94.85,83.84,-11.6,-87436.0,2
NLCINDIA.NS,2022-05-16,2022-06-06,76.15,65.12,-14.5,-108198.0,3
BLUEDART.NS,2022-05-16,2022-06-13,7185.88,6448.48,-10.3,-77148.0,4
CREDITACC.NS,2022-05-16,2022-06-13,984.2,955.82,-2.9,-24420.0,4
CRISIL.NS,2022-05-16,2022-06-13,3507.74,2941.3,-16.1,-120008.0,4
WELCORP.NS,2022-05-16,2022-06-13,232.98,198.57,-14.8,-110240.0,4
BDL.NS,2022-05-16,2022-06-20,374.06,359.47,-3.9,-31768.0,5
GESHIP.NS,2022-05-16,2022-06-20,364.51,321.38,-11.8,-89073.0,5
HAL.NS,2022-05-16,2022-06-27,840.19,826.45,-1.6,-15420.0,6
HBLENGINE.NS,2022-05-16,2022-08-08,86.97,82.03,-5.7,-44651.0,12
ADANIENT.NS,2022-05-16,2022-10-03,2226.78,3228.13,45.0,321006.0,20
M%26M.NS,2022-05-23,2022-11-14,928.22,1174.73,26.6,182152.0,25
TVSMOTOR.NS,2022-05-23,2022-11-21,721.99,1017.67,41.0,282884.0,26
EIDPARRY.NS,2022-05-23,2022-12-19,521.89,533.32,2.2,11815.0,30
JWL.NS,2022-05-23,2023-02-06,59.12,101.22,71.2,494823.0,37
AIAENG.NS,2022-05-30,2022-06-13,2212.02,2061.14,-6.8,-51540.0,2
SUMICHEM.NS,2022-05-30,2022-06-20,452.41,413.58,-8.6,-64084.0,3
LEMONTREE.NS,2022-05-30,2022-06-27,68.0,61.25,-9.9,-73560.0,4
TIMKEN.NS,2022-05-30,2022-09-12,2451.07,2869.9,17.1,116792.0,15
SCHAEFFLER.NS,2022-05-30,2022-09-19,2231.49,3098.0,38.8,269606.0,16
ELECON.NS,2022-05-30,2022-10-10,115.31,162.29,40.7,283834.0,19
PHOENIXLTD.NS,2022-05-30,2022-12-12,563.5,707.45,25.5,176670.0,28
CGCL.NS,2022-05-30,2023-02-27,662.15,683.08,3.2,18754.0,39
OIL.NS,2022-06-06,2022-06-20,163.83,132.52,-19.1,-138317.0,2
APARINDS.NS,2022-06-13,2023-01-23,913.95,1402.34,53.4,363881.0,32
NAVA.NS,2022-06-20,2022-09-12,83.59,98.73,18.1,120947.0,12
BLUEDART.NS,2022-06-27,2022-10-17,7777.56,8284.63,6.5,41555.0,16
AIAENG.NS,2022-06-27,2023-01-02,2168.11,2468.79,13.9,92797.0,27
M%26MFIN.NS,2022-07-04,2022-07-25,177.75,171.39,-3.6,-28741.0,3
ABB.NS,2022-07-04,2022-09-26,2519.14,2979.13,18.3,124947.0,12
SIEMENS.NS,2022-07-04,2022-10-10,1538.96,1582.13,2.8,16234.0,14
SUMICHEM.NS,2022-07-04,2022-10-24,460.56,474.15,3.0,17262.0,16
TIINDIA.NS,2022-07-04,2022-11-07,1994.87,2571.08,28.9,199936.0,18
CUMMINSIND.NS,2022-07-04,2022-12-19,1052.71,1291.91,22.7,156571.0,24
HSCL.NS,2022-07-04,2022-12-19,80.31,83.15,3.5,21399.0,24
TITAGARH.NS,2022-07-04,2023-01-30,120.16,192.84,60.5,422886.0,30
ATGL.NS,2022-07-11,2022-10-03,2828.12,3159.87,11.7,79510.0,12
MARUTI.NS,2022-07-11,2022-10-03,8405.54,8338.8,-0.8,-9122.0,12
EICHERMOT.NS,2022-07-11,2022-11-14,2901.21,3240.3,11.7,79315.0,18
BAJAJ-AUTO.NS,2022-07-18,2022-09-12,3753.15,3425.0,-8.7,-67143.0,8
ADANIENSOL.NS,2022-07-18,2022-09-26,2989.8,3328.9,11.3,78563.0,10
BEL.NS,2022-07-18,2022-09-26,85.83,97.38,13.5,94309.0,10
GESHIP.NS,2022-07-18,2022-10-10,393.78,441.94,12.2,85313.0,12
LTFOODS.NS,2022-07-18,2022-11-14,90.81,109.52,20.6,146276.0,17
FEDERALBNK.NS,2022-07-18,2022-12-19,104.78,119.98,14.5,101888.0,22
KARURVYSYA.NS,2022-07-18,2023-02-13,42.25,80.08,89.5,647711.0,30
INDIANB.NS,2022-07-18,2023-03-20,161.49,241.31,49.4,355908.0,35
ASTERDM.NS,2022-07-25,2022-08-08,173.71,163.25,-6.0,-47742.0,2
PVRINOX.NS,2022-07-25,2022-08-15,2167.0,1775.05,-18.1,-135810.0,3
COALINDIA.NS,2022-07-25,2022-09-26,152.96,155.44,1.6,8203.0,9
SBILIFE.NS,2022-07-25,2022-10-10,1290.38,1169.28,-9.4,-72276.0,11
PAGEIND.NS,2022-07-25,2022-10-24,46254.81,46841.27,1.3,5306.0,13
NAVINFLUOR.NS,2022-07-25,2022-11-14,4377.6,4244.47,-3.0,-25833.0,16
HAL.NS,2022-07-25,2022-12-19,961.98,1162.82,20.9,148991.0,21
ICICIBANK.NS,2022-07-25,2022-12-19,789.44,852.62,8.0,54885.0,21
YESBANK.NS,2022-08-01,2022-08-15,16.7,16.5,-1.2,-12678.0,2
DEEPAKFERT.NS,2022-08-01,2022-10-31,785.08,878.92,12.0,23047.0,13
NHPC.NS,2022-08-01,2022-12-12,31.76,36.46,14.8,36.0,19
APLAPOLLO.NS,2022-08-08,2022-08-22,1100.45,944.44,-14.2,-806.0,2
TATAELXSI.NS,2022-08-08,2022-08-22,9772.56,8466.76,-13.4,-82435.0,2
TATACHEM.NS,2022-08-08,2022-11-07,1055.83,1012.37,-4.1,-35156.0,13
ADANIPOWER.NS,2022-08-15,2022-09-26,84.03,75.0,-10.7,-86140.0,6
APOLLOTYRE.NS,2022-08-15,2023-03-20,247.04,292.95,18.6,101974.0,31
ELGIEQUIP.NS,2022-08-22,2022-09-12,469.86,482.57,2.7,11387.0,3
BANKBARODA.NS,2022-08-22,2022-12-19,109.73,149.54,36.3,117.0,17
INDIACEM.NS,2022-09-12,2022-10-10,268.0,227.4,-15.1,-58448.0,4
TARIL.NS,2022-09-12,2022-11-14,22.67,27.88,23.0,183105.0,9
CEATLTD.NS,2022-09-12,2022-12-19,1532.47,1503.56,-1.9,-19420.0,14
JKTYRE.NS,2022-09-12,2022-12-19,177.35,162.89,-8.2,-70449.0,14
WELCORP.NS,2022-09-19,2022-10-10,267.88,229.42,-14.4,-120862.0,3
